route,count
"['main', 'internet', 'archive', 'news', 'vklad', 'tariffs', 'rabota', 'news']",1
"['main', 'vklad', 'rabota', 'internet', 'archive', 'main', 'rabota']",1
"['main', 'online', 'vklad', 'news', 'digital']",1
"['main', 'tariffs', 'main', 'tariffs', 'archive']",1
"['main', 'tariffs', 'rabota', 'news', 'bonus', 'internet', 'tariffs', 'archive', 'internet', 'tariffs', 'news', 'main']",1
"['main', 'tariffs', 'rabota', 'internet', 'vklad', 'bonus', 'tariffs', 'vklad', 'news', 'internet', 'tariffs', 'archive', 'news']",1
"['main', 'internet', 'tariffs', 'online', 'main', 'archive', 'bonus', 'tariffs', 'news', 'rabota', 'archive', 'bonus', 'tariffs', 'main', 'online', 'rabota', 'vklad', 'archive']",1
"['main', 'archive', 'internet', 'bonus', 'archive', 'main', 'internet', 'archive', 'bonus', 'rabota', 'vklad']",1
"['main', 'archive', 'news', 'internet', 'rabota', 'internet', 'main', 'archive', 'main']",1
"['main', 'tariffs', 'online', 'news', 'online', 'archive', 'internet']",1
"['main', 'online', 'main', 'news', 'rabota']",1
"['main', 'archive', 'rabota', 'internet', 'tariffs', 'bonus', 'internet', 'archive', 'news', 'online', 'tariffs', 'news', 'archive', 'rabota', 'tariffs', 'news', 'rabota']",1
"['main', 'archive', 'bonus', 'rabota', 'online', 'news', 'archive', 'vklad', 'tariffs', 'bonus']",1
"['main', 'archive', 'bonus', 'internet', 'tariffs', 'rabota', 'main', 'internet', 'rabota']",1
"['main', 'vklad', 'bonus', 'archive', 'bonus', 'rabota', 'archive', 'rabota', 'online']",1
"['main', 'vklad', 'tariffs', 'main', 'online']",1
"['main', 'online', 'archive', 'internet', 'online', 'internet', 'vklad', 'online', 'tariffs']",1
"['main', 'internet', 'archive', 'online', 'rabota']",1
"['main', 'rabota', 'tariffs', 'rabota', 'tariffs']",1
"['main', 'rabota', 'digital', 'archive', 'tariffs', 'bonus', 'vklad']",1
"['main', 'internet', 'main', 'archive', 'online', 'archive', 'rabota', 'online', 'rabota', 'main', 'internet', 'rabota']",1
"['main', 'tariffs', 'bonus', 'news', 'rabota']",1
"['main', 'vklad', 'internet', 'bonus', 'archive', 'main', 'bonus', 'archive', 'bonus']",1
"['main', 'bonus', 'archive', 'rabota', 'tariffs', 'archive', 'vklad', 'online']",1
"['main', 'archive', 'tariffs', 'rabota', 'news', 'tariffs', 'rabota']",1
"['main', 'archive', 'news', 'vklad', 'archive', 'news', 'tariffs', 'archive', 'bonus', 'main', 'main', 'news', 'internet', 'tariffs']",1
"['main', 'online', 'tariffs', 'bonus', 'rabota', 'archive', 'tariffs', 'news', 'archive', 'news', 'tariffs', 'news', 'archive', 'internet', 'bonus', 'vklad', 'rabota', 'news']",1
"['main', 'archive', 'rabota', 'online', 'internet', 'archive', 'bonus', 'main', 'archive']",1
"['main', 'vklad', 'internet', 'main', 'tariffs', 'main', 'tariffs', 'online']",1
"['main', 'archive', 'tariffs', 'internet', 'online', 'rabota', 'internet', 'online', 'rabota', 'internet', 'news', 'archive', 'rabota', 'internet', 'bonus', 'news', 'archive', 'bonus', 'internet', 'online', 'internet', 'archive']",1
"['main', 'archive', 'vklad', 'bonus', 'news', 'main', 'rabota', 'tariffs', 'rabota']",1
"['main', 'online', 'rabota', 'digital', 'main', 'rabota', 'main', 'bonus', 'news']",1
"['main', 'bonus', 'news', 'bonus', 'vklad', 'news', 'archive', 'tariffs']",1
"['main', 'internet', 'bonus', 'news', 'archive', 'internet', 'online', 'vklad', 'archive', 'vklad', 'rabota', 'tariffs', 'news', 'internet', 'online', 'internet', 'tariffs', 'archive']",1
"['main', 'rabota', 'internet', 'rabota', 'bonus', 'main', 'rabota', 'bonus', 'online']",1
"['main', 'online', 'bonus', 'internet', 'main']",1
"['main', 'news', 'rabota', 'internet', 'bonus', 'tariffs', 'rabota', 'archive', 'rabota']",1
"['main', 'rabota', 'main', 'bonus', 'archive']",1
"['main', 'rabota', 'online', 'archive', 'bonus', 'internet', 'online', 'archive']",1
"['main', 'tariffs', 'bonus', 'internet', 'archive', 'news', 'rabota', 'vklad']",1
"['main', 'bonus', 'online', 'bonus', 'rabota', 'archive', 'bonus']",1
"['main', 'bonus', 'rabota', 'main', 'news', 'main', 'archive', 'tariffs', 'internet', 'news', 'main', 'archive', 'news', 'vklad', 'bonus', 'news', 'bonus', 'online', 'bonus']",1
"['main', 'vklad', 'bonus', 'rabota', 'tariffs', 'internet', 'bonus', 'internet', 'rabota', 'internet', 'main', 'rabota', 'internet', 'rabota']",1
"['main', 'online', 'rabota', 'internet', 'archive', 'news', 'vklad', 'archive']",1
"['main', 'news', 'vklad', 'rabota', 'bonus', 'tariffs', 'vklad', 'internet', 'online', 'archive', 'main', 'rabota', 'internet', 'online', 'archive', 'bonus', 'vklad', 'news', 'vklad']",1
"['main', 'vklad', 'online', 'rabota', 'bonus', 'archive', 'rabota', 'archive', 'news']",1
"['main', 'internet', 'tariffs', 'news', 'internet', 'vklad']",1
"['main', 'vklad', 'internet', 'rabota', 'vklad', 'bonus', 'online', 'rabota', 'archive', 'online', 'main', 'bonus', 'news', 'archive', 'rabota', 'tariffs', 'news', 'bonus']",1
"['main', 'tariffs', 'vklad', 'online', 'bonus', 'archive', 'tariffs', 'bonus', 'archive', 'rabota']",1
"['main', 'rabota', 'internet', 'vklad', 'online', 'rabota', 'archive', 'bonus', 'archive', 'rabota']",1
"['main', 'bonus', 'news', 'bonus', 'main', 'archive', 'online', 'bonus', 'tariffs']",1
"['main', 'vklad', 'bonus', 'tariffs', 'online', 'archive', 'digital', 'internet', 'news', 'tariffs', 'archive', 'tariffs', 'archive', 'online', 'vklad']",1
"['main', 'news', 'archive', 'rabota', 'news', 'archive', 'online']",1
"['main', 'archive', 'vklad', 'archive', 'internet', 'archive', 'tariffs']",1
"['main', 'archive', 'tariffs', 'internet', 'news']",1
"['main', 'online', 'news', 'archive', 'bonus', 'news', 'online', 'bonus', 'main', 'internet']",1
"['main', 'main', 'digital', 'main', 'bonus']",1
"['main', 'bonus', 'tariffs', 'rabota', 'internet', 'tariffs', 'online']",1
"['main', 'archive', 'tariffs', 'news', 'main', 'vklad', 'internet', 'main', 'rabota', 'archive']",1
"['main', 'rabota', 'archive', 'rabota', 'bonus', 'main']",1
"['main', 'tariffs', 'online', 'bonus', 'internet']",1
"['main', 'rabota', 'internet', 'archive', 'news', 'online', 'tariffs', 'bonus', 'vklad', 'online']",1
"['main', 'archive', 'tariffs', 'news', 'digital', 'internet', 'archive', 'internet', 'digital', 'archive', 'tariffs', 'internet', 'bonus']",1
"['main', 'main', 'bonus', 'vklad', 'rabota', 'tariffs', 'internet', 'tariffs', 'internet', 'bonus', 'tariffs', 'internet', 'archive', 'tariffs', 'archive', 'bonus', 'rabota']",1
"['main', 'bonus', 'news', 'bonus', 'digital', 'rabota', 'archive', 'main', 'internet']",1
"['main', 'rabota', 'archive', 'online', 'digital']",1
"['main', 'bonus', 'online', 'tariffs', 'news', 'vklad', 'bonus', 'archive', 'online', 'news', 'archive', 'bonus', 'rabota', 'news', 'internet', 'news']",1
"['main', 'bonus', 'archive', 'rabota', 'internet', 'news', 'internet', 'archive', 'rabota', 'news', 'archive', 'news', 'rabota', 'archive', 'internet', 'rabota', 'news', 'online', 'bonus', 'digital', 'online', 'rabota']",1
"['main', 'archive', 'internet', 'online', 'archive', 'internet', 'rabota', 'internet', 'news']",1
"['main', 'tariffs', 'bonus', 'archive', 'news', 'bonus', 'internet']",1
"['main', 'internet', 'rabota', 'vklad', 'rabota', 'internet']",1
"['main', 'main', 'news', 'tariffs']",1
"['main', 'news', 'bonus', 'archive', 'rabota', 'vklad']",1
"['main', 'news', 'archive', 'tariffs', 'archive', 'news', 'archive', 'tariffs', 'online', 'internet', 'online']",1
"['main', 'news', 'internet', 'digital', 'vklad', 'bonus', 'tariffs']",1
"['main', 'archive', 'bonus', 'internet', 'bonus', 'news']",1
"['main', 'online', 'rabota', 'archive', 'bonus', 'main', 'bonus', 'main', 'news', 'online', 'rabota', 'online', 'archive', 'main', 'vklad']",1
"['main', 'bonus', 'online', 'bonus', 'news']",1
"['main', 'rabota', 'archive', 'main', 'internet', 'rabota']",1
"['main', 'archive', 'news', 'internet', 'online', 'news', 'vklad', 'internet', 'online']",1
"['main', 'vklad', 'online', 'tariffs', 'archive', 'main', 'bonus']",1
"['main', 'digital', 'bonus', 'rabota', 'internet', 'main', 'internet', 'rabota', 'vklad', 'news', 'internet']",1
"['main', 'vklad', 'archive', 'bonus', 'vklad', 'main']",1
"['main', 'digital', 'main', 'vklad', 'rabota']",1
"['main', 'archive', 'rabota', 'internet', 'archive', 'internet', 'vklad']",1
"['main', 'vklad', 'internet', 'tariffs', 'main', 'tariffs', 'rabota']",1
"['main', 'bonus', 'rabota', 'archive', 'internet', 'main', 'rabota', 'vklad']",1
"['main', 'archive', 'internet', 'online', 'news', 'internet', 'news', 'online', 'internet', 'online', 'internet', 'bonus', 'internet', 'archive', 'main']",1
"['main', 'vklad', 'archive', 'online', 'tariffs', 'bonus', 'news', 'archive', 'rabota']",1
"['main', 'main', 'rabota', 'main', 'archive', 'main', 'news', 'archive', 'news']",1
"['main', 'news', 'bonus', 'archive', 'rabota', 'main', 'bonus']",1
"['archive', 'rabota', 'internet', 'archive', 'news', 'online', 'tariffs', 'rabota', 'archive', 'news', 'rabota', 'tariffs', 'bonus', 'vklad', 'main', 'news']",1
"['main', 'bonus', 'internet', 'rabota', 'news', 'bonus', 'internet', 'rabota']",1
"['main', 'bonus', 'internet', 'tariffs', 'news']",1
"['main', 'vklad', 'archive', 'internet', 'tariffs']",1
"['main', 'archive', 'internet', 'main', 'internet', 'online', 'internet', 'online', 'bonus', 'tariffs']",1
"['main', 'tariffs', 'internet', 'archive', 'news', 'archive']",1
"['main', 'archive', 'vklad', 'bonus', 'tariffs', 'bonus', 'news', 'online', 'rabota', 'online', 'archive', 'tariffs', 'digital']",1
"['main', 'news', 'archive', 'bonus', 'main', 'vklad', 'tariffs', 'bonus', 'archive', 'news', 'online', 'bonus', 'news']",1
"['main', 'tariffs', 'vklad', 'archive', 'online', 'vklad', 'bonus']",1
"['main', 'online', 'vklad', 'rabota', 'tariffs', 'archive', 'vklad', 'bonus', 'rabota']",1
"['main', 'archive', 'main', 'archive', 'online', 'bonus', 'internet', 'archive', 'tariffs']",1
"['bonus', 'main', 'bonus', 'online', 'tariffs']",1
"['main', 'rabota', 'archive', 'rabota', 'main', 'internet', 'archive', 'news', 'vklad', 'rabota', 'bonus', 'main', 'tariffs', 'online']",1
"['main', 'vklad', 'bonus', 'news', 'rabota', 'digital']",1
"['main', 'archive', 'news', 'internet', 'bonus', 'rabota', 'news', 'online', 'bonus', 'tariffs', 'vklad', 'main', 'online', 'archive', 'bonus', 'vklad', 'tariffs', 'bonus']",1
"['main', 'internet', 'main', 'rabota', 'archive', 'rabota', 'bonus', 'vklad', 'online']",1
"['main', 'vklad', 'news', 'rabota', 'internet', 'news', 'internet', 'news', 'rabota', 'news', 'tariffs']",1
"['main', 'rabota', 'internet', 'archive', 'rabota', 'online', 'bonus', 'internet', 'archive', 'bonus', 'vklad', 'bonus', 'archive', 'rabota', 'tariffs']",1
"['main', 'bonus', 'tariffs', 'news', 'bonus', 'archive', 'vklad', 'online', 'digital', 'rabota', 'bonus', 'archive', 'main', 'tariffs', 'bonus']",1
"['main', 'rabota', 'archive', 'vklad', 'archive', 'internet', 'main']",1
"['main', 'archive', 'internet', 'bonus', 'tariffs', 'internet', 'rabota', 'internet', 'archive', 'online', 'internet', 'news', 'internet', 'news', 'online', 'internet', 'online', 'rabota']",1
"['main', 'rabota', 'tariffs', 'rabota', 'news', 'archive']",1
"['main', 'rabota', 'archive', 'main', 'archive', 'news']",1
"['main', 'rabota', 'internet', 'main', 'rabota', 'vklad']",1
"['main', 'online', 'internet', 'main', 'rabota', 'digital', 'news', 'rabota', 'news']",1
"['main', 'news', 'bonus', 'digital']",1
"['main', 'vklad', 'archive', 'bonus', 'vklad', 'archive', 'online', 'tariffs', 'online', 'rabota', 'vklad', 'online', 'archive', 'news', 'archive']",1
"['main', 'archive', 'vklad', 'online', 'archive', 'rabota', 'archive']",1
"['main', 'internet', 'rabota', 'archive', 'news', 'rabota', 'news', 'rabota']",1
"['tariffs', 'main']",1
"['main', 'internet', 'online', 'rabota', 'main', 'internet', 'rabota', 'news', 'rabota', 'archive', 'news', 'archive', 'online', 'bonus', 'rabota', 'internet', 'vklad', 'archive', 'tariffs', 'internet', 'digital']",1
"['main', 'internet', 'rabota', 'main', 'tariffs', 'news', 'internet', 'tariffs', 'vklad', 'tariffs']",1
"['main', 'archive', 'rabota', 'internet', 'news', 'bonus', 'archive', 'bonus', 'archive', 'online', 'digital', 'internet', 'main', 'internet', 'news']",1
"['main', 'online', 'internet', 'rabota', 'archive', 'internet', 'archive', 'online', 'rabota', 'main', 'internet', 'tariffs']",1
"['main', 'internet', 'main', 'bonus', 'tariffs']",1
"['main', 'internet', 'rabota', 'online', 'main', 'vklad', 'internet', 'archive', 'internet', 'bonus']",1
"['main', 'internet', 'vklad', 'main', 'rabota', 'internet', 'main', 'rabota']",1
"['main', 'archive', 'rabota', 'tariffs', 'archive', 'rabota']",1
"['main', 'vklad', 'bonus', 'archive', 'vklad', 'news', 'rabota', 'news', 'rabota', 'bonus', 'internet', 'rabota', 'vklad', 'archive', 'main', 'news']",1
"['main', 'online', 'main', 'internet', 'rabota', 'archive', 'news', 'bonus', 'archive', 'tariffs', 'rabota', 'archive', 'main', 'archive']",1
"['main', 'archive', 'rabota', 'archive', 'news', 'tariffs', 'bonus', 'archive', 'internet', 'online', 'rabota', 'news', 'rabota', 'archive', 'internet', 'bonus', 'internet', 'online', 'archive', 'internet', 'online', 'news', 'rabota', 'internet']",1
"['main', 'internet', 'tariffs', 'news', 'online', 'internet', 'vklad', 'rabota']",1
"['main', 'rabota', 'tariffs', 'rabota', 'main', 'internet', 'online', 'tariffs']",1
"['main', 'bonus', 'archive', 'bonus', 'internet', 'archive', 'vklad']",1
"['main', 'news', 'vklad', 'archive', 'main', 'news', 'rabota']",1
"['main', 'online', 'bonus', 'internet', 'bonus', 'rabota', 'online', 'main', 'archive', 'internet', 'rabota', 'news', 'rabota', 'news', 'rabota', 'archive', 'internet']",1
"['main', 'archive', 'bonus', 'rabota', 'vklad', 'main', 'bonus', 'archive', 'tariffs', 'internet', 'bonus']",1
"['main', 'rabota', 'bonus', 'archive', 'bonus', 'internet', 'tariffs', 'internet', 'archive', 'news', 'rabota', 'online', 'news', 'main', 'rabota']",1
"['main', 'rabota', 'bonus', 'vklad', 'internet', 'bonus', 'news', 'vklad', 'tariffs', 'news', 'internet', 'online', 'bonus', 'main', 'archive', 'rabota', 'news', 'main', 'archive', 'digital']",1
"['main', 'bonus', 'news', 'online', 'archive', 'vklad', 'internet', 'archive']",1
"['main', 'tariffs', 'news', 'online', 'vklad', 'bonus', 'archive', 'tariffs', 'internet', 'vklad', 'archive', 'main', 'internet', 'bonus', 'news', 'bonus']",1
"['main', 'internet', 'bonus', 'news', 'tariffs', 'main', 'vklad', 'news', 'rabota']",1
"['main', 'news', 'online', 'main', 'tariffs', 'internet', 'rabota', 'archive', 'tariffs']",1
"['main', 'archive', 'bonus', 'rabota', 'online', 'tariffs', 'rabota']",1
"['main', 'tariffs', 'main', 'tariffs', 'online', 'archive', 'news', 'tariffs', 'news', 'bonus', 'archive', 'main', 'rabota', 'internet', 'online']",1
"['main', 'news', 'tariffs', 'archive', 'news', 'main', 'archive', 'tariffs', 'vklad']",1
"['main', 'bonus', 'news', 'internet', 'rabota', 'vklad']",1
"['main', 'archive', 'main', 'rabota', 'archive', 'bonus']",1
"['main', 'online', 'main', 'archive', 'bonus', 'main', 'rabota', 'news', 'tariffs', 'online', 'rabota', 'news', 'archive', 'news']",1
"['main', 'tariffs', 'bonus', 'main', 'rabota', 'archive', 'news']",1
"['main', 'digital', 'rabota', 'internet', 'online']",1
"['main', 'bonus', 'archive', 'online', 'bonus']",1
"['main', 'internet', 'rabota', 'archive', 'vklad', 'main', 'bonus', 'vklad']",1
"['main', 'vklad', 'internet', 'news', 'bonus', 'news', 'digital', 'rabota', 'news', 'rabota']",1
"['main', 'online', 'vklad', 'news', 'vklad', 'archive']",1
"['main', 'tariffs', 'internet', 'rabota', 'bonus', 'archive', 'main', 'bonus', 'archive', 'rabota', 'main']",1
"['main', 'digital', 'rabota', 'main', 'vklad', 'archive', 'online', 'rabota', 'bonus', 'rabota', 'archive', 'main', 'rabota', 'bonus', 'internet', 'online', 'archive']",1
"['main', 'archive', 'online', 'rabota', 'bonus', 'internet', 'bonus']",1
"['internet', 'main', 'rabota', 'internet', 'online', 'internet', 'tariffs', 'rabota', 'news', 'internet', 'tariffs', 'vklad']",1
"['main', 'internet', 'tariffs', 'bonus', 'main', 'online', 'rabota', 'online']",1
"['main', 'archive', 'internet', 'news', 'internet', 'rabota', 'archive', 'main']",1
"['main', 'news', 'rabota', 'internet', 'archive', 'main']",1
"['main', 'online', 'archive', 'main', 'rabota', 'archive', 'vklad', 'news', 'online', 'news', 'internet']",1
"['main', 'bonus', 'vklad', 'main', 'digital', 'rabota', 'online', 'bonus', 'archive', 'rabota', 'main', 'news']",1
"['main', 'vklad', 'archive', 'internet', 'bonus', 'vklad', 'news', 'rabota', 'online', 'digital']",1
"['main', 'tariffs', 'internet', 'online', 'archive', 'bonus', 'rabota']",1
"['main', 'rabota', 'tariffs', 'vklad', 'archive', 'online', 'archive', 'vklad', 'archive', 'online', 'tariffs', 'news', 'archive', 'tariffs', 'news', 'rabota', 'vklad', 'tariffs', 'internet', 'bonus', 'news', 'archive', 'rabota', 'bonus', 'internet', 'news', 'main', 'internet', 'vklad', 'main', 'online', 'main', 'archive', 'rabota']",1
"['main', 'online', 'archive', 'bonus', 'rabota', 'vklad']",1
"['main', 'bonus', 'tariffs', 'bonus', 'internet', 'bonus', 'main', 'rabota', 'bonus']",1
"['main', 'news', 'bonus', 'rabota', 'main', 'news', 'online', 'tariffs', 'bonus']",1
"['main', 'rabota', 'vklad', 'archive', 'tariffs', 'news', 'internet']",1
"['main', 'archive', 'internet', 'bonus', 'news', 'internet', 'news', 'tariffs', 'bonus', 'news', 'main', 'archive', 'tariffs']",1
"['main', 'news', 'internet', 'online', 'vklad', 'bonus', 'internet', 'archive', 'internet', 'rabota', 'internet']",1
"['main', 'bonus', 'tariffs', 'vklad', 'internet', 'archive', 'rabota', 'news', 'rabota', 'tariffs']",1
"['main', 'bonus', 'rabota', 'main', 'online', 'bonus', 'rabota', 'internet', 'vklad', 'tariffs', 'news', 'online', 'news', 'main', 'tariffs', 'archive']",1
"['main', 'archive', 'bonus', 'tariffs', 'main', 'tariffs', 'news', 'internet']",1
"['main', 'tariffs', 'news', 'tariffs', 'rabota', 'main', 'internet', 'online']",1
"['main', 'tariffs', 'online', 'tariffs', 'vklad', 'news', 'archive', 'online', 'rabota', 'bonus', 'online']",1
"['main', 'news', 'rabota', 'bonus', 'internet', 'archive', 'online', 'news', 'internet', 'vklad', 'news', 'digital', 'archive', 'online', 'bonus', 'internet']",1
"['main', 'archive', 'online', 'bonus', 'main', 'archive', 'bonus', 'tariffs', 'online']",1
